seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
3493,5328486784,102400,0
3494,5328589184,102400,0
3503,5328793984,102400,0
3510,5329101184,102400,0
3511,5329203584,102400,0
3512,5329305994,102410,-10
3515,5329510784,102400,0
3516,5329613184,102400,0
3517,5329715584,102400,0
3518,5329817984,102400,0
3519,5329920384,102400,0
3522,5330125232,101456,944
3523,5330227584,102352,48
3526,5330432384,102400,0
3527,5330534784,102400,0
3528,5330637184,102400,0
3529,5330739584,102400,0
3530,5330841984,102400,0
3531,5330944384,102400,0
3532,5331046784,102400,0
3533,5331149184,102400,0
3559,5331456384,102400,0
3560,5331558784,102400,0
3567,5331763584,102400,0
3568,5331865984,102400,0
3574,5332173184,102400,0
3594,5332480384,102400,0
3595,5332582784,102400,0
3596,5332685184,102400,0
3600,5332889984,102400,0
3601,5332992384,102400,0
3602,5333094784,102400,0
3603,5333197184,102400,0
3604,5333299584,102400,0
3605,5333401984,102400,0
3606,5333504384,102400,0
3610,5333709184,102400,0
3611,5333811584,102400,0
3612,5333913984,102400,0
3613,5334016384,102400,0
3614,5334118784,102400,0
3615,5334221184,102400,0
3616,5334323584,102400,0
3617,5334425984,102400,0
3618,5334528384,102400,0
3619,5334630784,102400,0
3620,5334733184,102400,0
3621,5334835584,102400,0
3622,5334937984,102400,0
3623,5335040384,102400,0
3624,5335142784,102400,0
3625,5335245184,102400,0
3626,5335347584,102400,0
3627,5335449984,102400,0
3630,5335654784,102400,0
3631,5335757184,102400,0
3635,5335961984,102400,0
3636,5336064384,102400,0
3637,5336166784,102400,0
3638,5336269184,102400,0
3639,5336371584,102400,0
3640,5336473984,102400,0
3641,5336576384,102400,0
3642,5336678784,102400,0
3643,5336781184,102400,0
3644,5336883584,102400,0
3645,5336985984,102400,0
3646,5337088384,102400,0
3647,5337190784,102400,0
3648,5337293184,102400,0
3649,5337395584,102400,0
3650,5337497984,102400,0
3651,5337600384,102400,0
3652,5337702784,102400,0
3653,5337805184,102400,0
3654,5337907584,102400,0
3655,5338009984,102400,0
3656,5338112384,102400,0
3657,5338214784,102400,0
3658,5338317184,102400,0
3659,5338419584,102400,0
3660,5338521984,102400,0
3677,5339033984,100549,1851
3678,5339136384,102400,0
3679,5339238784,102400,0
3680,5339341184,102400,0
3681,5339443584,102400,0
3682,5339545984,102400,0
3683,5339648384,102400,0
3684,5339750784,102400,0
3685,5339853184,102400,0
3686,5339955584,102400,0
3689,5340160384,101382,1018
3690,5340262784,102400,0
3691,5340365184,102400,0
3692,5340467584,102400,0
3693,5340569984,102400,0
3694,5340672384,102400,0
3695,5340774784,102400,0
3696,5340877184,102400,0
3697,5340979584,102400,0
3698,5341081997,102413,-13
3699,5341184384,102387,13
3700,5341286784,102400,0
3701,5341389184,102400,0
3702,5341491584,102400,0
3703,5341593984,102400,0
3704,5341696384,102400,0
3707,5341901184,102400,0
3708,5342003584,102400,0
3709,5342105984,102400,0
3712,5342310784,102400,0
3713,5342413184,102400,0
3714,5342515584,102400,0
3715,5342617984,102400,0
3716,5342720384,102400,0
3717,5342822784,102400,0
3718,5342925270,102486,-86
3719,5343027584,102314,86
3722,5343232384,102400,0
3723,5343334784,102400,0
3724,5343437184,102400,0
3725,5343539584,102400,0
3732,5344051584,102400,0
3733,5344153984,102400,0
3734,5344256384,102400,0
3735,5344358784,102400,0
3739,5344563584,102400,0
3740,5344665984,102400,0
3743,5344973184,102400,0
3744,5345076581,103397,-997
3751,5345587584,102400,0
3752,5345689984,102400,0
3753,5345792384,102400,0
3754,5345894784,102400,0
3755,5345997184,102400,0
3756,5346099584,102400,0
3757,5346201984,102400,0
3758,5346304384,102400,0
3759,5346406784,102400,0
3760,5346509184,102400,0
3761,5346611584,102400,0
3762,5346713984,102400,0
3763,5346816384,102400,0
3764,5346918784,102400,0
3765,5347021184,102400,0
3766,5347123584,102400,0
3769,5347328384,102400,0
3770,5347430784,102400,0
3771,5347533184,102400,0
3772,5347635860,102676,-276
3773,5347737984,102124,276
3774,5347840384,102400,0
3775,5347942784,102400,0
3776,5348045184,102400,0
3777,5348147584,102400,0
3778,5348249984,102400,0
3787,5348454784,102400,0
3792,5348659584,102400,0
3793,5348761984,102400,0
3794,5348864384,102400,0
3795,5348966784,102400,0
3796,5349069184,102400,0
3797,5349171584,102400,0
3798,5349273984,102400,0
3799,5349376384,102400,0
3800,5349478784,102400,0
3801,5349581184,102400,0
3802,5349683584,102400,0
3803,5349785984,102400,0
3804,5349888384,102400,0
3805,5349990784,102400,0
3806,5350093184,102400,0
3807,5350195584,102400,0
3808,5350297984,102400,0
3809,5350400384,102400,0
3810,5350502784,102400,0
3811,5350605184,102400,0
3812,5350707584,102400,0
3813,5350809984,102400,0
3814,5350912384,102400,0
3815,5351014784,102400,0
3818,5351219584,102400,0
3819,5351321984,102400,0
3820,5351424384,102400,0
3826,5351629276,102492,-92
3827,5351731584,102308,92
3831,5351936388,102404,-4
3832,5352038784,102396,4
3833,5352141184,102400,0
3834,5352243584,102400,0
3835,5352345984,102400,0
3836,5352448384,102400,0
3837,5352551388,103004,-604
3838,5352653184,101796,604
3839,5352755584,102400,0
3840,5352861320,105736,-3336
3841,5352960384,99064,3336
3842,5353062784,102400,0
3843,5353165184,102400,0
3844,5353267584,102400,0
3845,5353369984,102400,0
3846,5353472384,102400,0
3847,5353574784,102400,0
3848,5353679956,105172,-2772
3849,5353779584,99628,2772
3850,5353882104,102520,-120
3851,5353984384,102280,120
3852,5354086784,102400,0
3853,5354189184,102400,0
3854,5354291584,102400,0
3855,5354393984,102400,0
3856,5354496384,102400,0
3857,5354598784,102400,0
3858,5354701184,102400,0
3859,5354803584,102400,0
3860,5354905984,102400,0
3861,5355008613,102629,-229
3862,5355111792,103179,-779
3863,5355213184,101392,1008
3864,5355315584,102400,0
3865,5355417984,102400,0
3866,5355520384,102400,0
3867,5355622784,102400,0
3868,5355725184,102400,0
3869,5355827662,102478,-78
3870,5355929984,102322,78
3871,5356032384,102400,0
3872,5356134784,102400,0
3873,5356237184,102400,0
3874,5356339584,102400,0
3875,5356446000,106416,-4016
3876,5356544384,98384,4016
3877,5356646784,102400,0
3878,5356749309,102525,-125
3879,5356851584,102275,125
3880,5356953984,102400,0
3881,5357056384,102400,0
3882,5357158784,102400,0
3883,5357261184,102400,0
3884,5357363584,102400,0
3885,5357475819,112235,-9835
3886,5357568384,92565,9835
3887,5357670784,102400,0
3890,5357977984,102400,0
3891,5358080384,102400,0
3892,5358182784,102400,0
3895,5358489984,102400,0
3896,5358592384,102400,0
3904,5358797184,102400,0
3910,5359001984,99144,3256
3911,5359104384,102400,0
3912,5359206964,102580,-180
3913,5359309184,102220,180
3914,5359411610,102426,-26
3915,5359513984,102374,26
3916,5359616384,102400,0
3917,5359718784,102400,0
3918,5359821184,102400,0
3919,5359923584,102400,0
3920,5360025984,102400,0
3921,5360129403,103419,-1019
3922,5360230784,101381,1019
3923,5360333184,102400,0
3926,5360537984,102400,0
3927,5360640384,102400,0
3928,5360742784,102400,0
3929,5360845184,102400,0
3930,5360947584,102400,0
3931,5361049984,102400,0
3932,5361152384,102400,0
3933,5361254784,102400,0
3936,5361574817,115233,-12833
3939,5361766784,102293,107
3940,5361869184,102400,0
3941,5361971584,102400,0
3942,5362073984,102400,0
3943,5362176672,102688,-288
3944,5362278784,102112,288
3945,5362381184,102400,0
3946,5362490214,109030,-6630
3947,5362585984,95770,6630
3950,5362790784,102400,0
3951,5362893184,102400,0
3952,5362995584,102400,0
3953,5363097984,102400,0
3954,5363200384,102400,0
3955,5363302784,102400,0
3956,5363405184,102400,0
3957,5363507584,102400,0
3958,5363609984,102400,0
3959,5363712384,102400,0
3960,5363814784,102400,0
3961,5363917184,102400,0
3962,5364019584,102400,0
3963,5364121984,102400,0
3964,5364224384,102400,0
3965,5364326784,102400,0
3968,5364531584,102400,0
3969,5364633984,102400,0
3970,5364736384,102400,0
3981,5365045797,104613,-2213
3986,5365248384,101393,1007
3987,5365350784,102400,0
3988,5365453184,102400,0
3989,5365555584,102400,0
3990,5365657984,102400,0
3991,5365760384,102400,0
3992,5365862784,102400,0
3995,5366067584,102400,0
3996,5366169984,102400,0
3997,5366272384,102400,0
3998,5366374784,102400,0
3999,5366477194,102410,-10
4000,5366579584,102390,10
4003,5366784384,102400,0
4004,5366886784,102400,0
4024,5367501184,102400,0
4025,5367603584,102400,0
4026,5367705984,102400,0
4027,5367808384,102400,0
4030,5368013184,102400,0
4031,5368115584,102400,0
4032,5368217984,102400,0
4033,5368320665,102681,-281
4034,5368422784,102119,281
4035,5368525462,102678,-278
4036,5368627584,102122,278
4037,5368730278,102694,-294
4038,5368832384,102106,294
4046,5369242147,102563,-163
4047,5369344384,102237,163
4051,5369549184,102400,0
4052,5369651747,102563,-163
4058,5369958784,102148,252
4059,5370061184,102400,0
4062,5370265984,101391,1009
4063,5370368384,102400,0
4066,5370573197,102413,-13
4078,5371187584,102400,0
4079,5371289984,102400,0
4080,5371392384,102400,0
4081,5371494784,102400,0
4086,5371802580,102664,-264
4091,5372109184,102358,42
4092,5372211584,102400,0
257,5372518784,102400,0
274,5373133184,102361,39
277,5373338104,102520,-120
280,5373542784,102400,0
281,5373645184,102400,0
284,5373849984,102252,148
285,5373954814,104830,-2430
286,5374055181,100367,2033
287,5374157184,102003,397
294,5374566784,102400,0
295,5374669184,102400,0
298,5374874394,102810,-410
299,5374976384,101990,410
300,5375078784,102400,0
301,5375182205,103421,-1021
302,5375283584,101379,1021
303,5375385984,102400,0
308,5375693184,102400,0
309,5375795584,102400,0
310,5375898036,102452,-52
311,5376000384,102348,52
323,5376409984,102400,0
324,5376512384,102400,0
325,5376614872,102488,-88
326,5376717184,102312,88
327,5376819584,102400,0
328,5376921984,102400,0
329,5377024384,102400,0
330,5377127456,103072,-672
331,5377229184,101728,672
339,5377536384,102400,0
340,5377644676,108292,-5892
341,5377741184,96508,5892
342,5377843734,102550,-150
343,5377945984,102250,150
344,5378048384,102400,0
345,5378150784,102400,0
346,5378253184,102400,0
347,5378355584,102400,0
348,5378458086,102502,-102
349,5378560384,102298,102
352,5378867584,102400,0
353,5378970095,102511,-111
354,5379072384,102289,111
355,5379174784,102400,0
356,5379281243,106459,-4059
357,5379380145,98902,3498
358,5379481984,101839,561
359,5379584384,102400,0
360,5379686784,102400,0
361,5379789184,102400,0
362,5379891584,102400,0
363,5379993984,102400,0
364,5380096475,102491,-91
367,5380301184,102400,0
368,5380403584,102400,0
369,5380505984,102400,0
370,5380608384,102400,0
371,5380711037,102653,-253
372,5380813298,102261,139
373,5380915584,102286,114
377,5381120439,101053,1347
378,5381222784,102345,55
379,5381325184,102400,0
380,5381427584,102400,0
381,5381529984,102400,0
382,5381632471,102487,-87
383,5381734784,102313,87
384,5381837184,102400,0
385,5381939584,102400,0
386,5382041984,102400,0
387,5382144384,102400,0
388,5382246805,102421,-21
389,5382349184,102379,21
390,5382451584,102400,0
